"DataSet","Pipeline","RMSE"
"SRPB","ANTs",9.253358360007
"SRPB","ANTsXNet",8.48561414418667
"SRPB","ANTs",9.03487613707837
"SRPB","ANTsXNet",7.91899208222465
"SRPB","ANTs",9.72991610609085
"SRPB","ANTsXNet",8.80297548576085
"SRPB","ANTs",9.44756908027261
"SRPB","ANTsXNet",8.30600176804308
"SRPB","ANTs",9.48607767645672
"SRPB","ANTsXNet",8.63942212682321
"SRPB","ANTs",9.49012422328685
"SRPB","ANTsXNet",8.58512336642992
"SRPB","ANTs",9.43641746948138
"SRPB","ANTsXNet",8.48438195035171
"SRPB","ANTs",9.55658549090833
"SRPB","ANTsXNet",8.23509482038585
"SRPB","ANTs",8.93948970969652
"SRPB","ANTsXNet",7.52824708897498
"SRPB","ANTs",9.31419466241198
"SRPB","ANTsXNet",8.16076113919086
"SRPB","ANTs",9.41886572663321
"SRPB","ANTsXNet",8.47418966376965
"SRPB","ANTs",10.1752168252161
"SRPB","ANTsXNet",8.71426055007821
"SRPB","ANTs",8.89399361350714
"SRPB","ANTsXNet",8.07931342675377
"SRPB","ANTs",10.128039263134
"SRPB","ANTsXNet",8.67123666520597
"SRPB","ANTs",10.0105921613189
"SRPB","ANTsXNet",9.27775209427236
"SRPB","ANTs",9.51978952586008
"SRPB","ANTsXNet",8.59680905588654
"SRPB","ANTs",9.04069302054024
"SRPB","ANTsXNet",8.08669527930392
"SRPB","ANTs",8.96495849624822
"SRPB","ANTsXNet",8.24070751710427
"SRPB","ANTs",8.90069820776025
"SRPB","ANTsXNet",8.33974236241037
"SRPB","ANTs",9.33250250957184
"SRPB","ANTsXNet",8.30189640717218
"SRPB","ANTs",9.40067148700482
"SRPB","ANTsXNet",8.37635681605558
"SRPB","ANTs",9.52748404619836
"SRPB","ANTsXNet",8.41214483596897
"SRPB","ANTs",9.47680296018697
"SRPB","ANTsXNet",8.90045054668016
"SRPB","ANTs",9.5404070137375
"SRPB","ANTsXNet",8.46510877821259
"SRPB","ANTs",9.26317628677845
"SRPB","ANTsXNet",8.40589153613428
"SRPB","ANTs",9.54026934737536
"SRPB","ANTsXNet",8.36873185390798
"SRPB","ANTs",9.89878169894108
"SRPB","ANTsXNet",8.7067284651359
"SRPB","ANTs",9.46127126405899
"SRPB","ANTsXNet",8.64975881903572
"SRPB","ANTs",9.50186469984578
"SRPB","ANTsXNet",8.76711806197518
"SRPB","ANTs",9.23453217450767
"SRPB","ANTsXNet",8.58282633219224
"SRPB","ANTs",9.36133838098133
"SRPB","ANTsXNet",8.32214935054255
"SRPB","ANTs",8.95888149739371
"SRPB","ANTsXNet",8.0774111723426
"SRPB","ANTs",8.93153814141902
"SRPB","ANTsXNet",7.75042795312187
"SRPB","ANTs",9.25651508669535
"SRPB","ANTsXNet",8.19588794009971
"SRPB","ANTs",8.93191300711602
"SRPB","ANTsXNet",8.32930972327622
"SRPB","ANTs",8.93972072054707
"SRPB","ANTsXNet",8.22640029445128
"SRPB","ANTs",10.1549033538658
"SRPB","ANTsXNet",9.04122984121208
"SRPB","ANTs",9.36805085295075
"SRPB","ANTsXNet",8.52230740917851
"SRPB","ANTs",8.57816920650925
"SRPB","ANTsXNet",8.02727200148173
"SRPB","ANTs",8.64160903008455
"SRPB","ANTsXNet",8.20438858464155
"SRPB","ANTs",9.34564255772782
"SRPB","ANTsXNet",8.44721828919794
"SRPB","ANTs",9.3980713543045
"SRPB","ANTsXNet",8.35107990178765
"SRPB","ANTs",9.26214784820958
"SRPB","ANTsXNet",8.18160081235909
"SRPB","ANTs",10.0551604130243
"SRPB","ANTsXNet",9.25062273349153
"SRPB","ANTs",9.1442520587251
"SRPB","ANTsXNet",8.28876923589136
"SRPB","ANTs",9.4479744938649
"SRPB","ANTsXNet",8.07217957516476
"SRPB","ANTs",9.03926283926748
"SRPB","ANTsXNet",8.24216337737744
"SRPB","ANTs",9.24907451539412
"SRPB","ANTsXNet",8.26646321004208
"SRPB","ANTs",9.57986635831951
"SRPB","ANTsXNet",8.91509118689238
"SRPB","ANTs",9.51621258661993
"SRPB","ANTsXNet",8.167779452645
"SRPB","ANTs",9.44179232157716
"SRPB","ANTsXNet",8.36749405630889
"SRPB","ANTs",9.03930864960689
"SRPB","ANTsXNet",8.06456731717093
"SRPB","ANTs",9.12865953070267
"SRPB","ANTsXNet",8.1246188815107
"SRPB","ANTs",10.0338343869491
"SRPB","ANTsXNet",8.82664997834354
"SRPB","ANTs",9.67385821545798
"SRPB","ANTsXNet",8.89216889730121
"SRPB","ANTs",8.9430577161169
"SRPB","ANTsXNet",7.79352066562516
"SRPB","ANTs",9.40578400752253
"SRPB","ANTsXNet",8.94914776311368
"SRPB","ANTs",9.17561784098735
"SRPB","ANTsXNet",8.67543880018594
"SRPB","ANTs",9.63354723226099
"SRPB","ANTsXNet",8.72179991268592
"SRPB","ANTs",9.21416874572102
"SRPB","ANTsXNet",8.2186494432699
"SRPB","ANTs",9.54350475058472
"SRPB","ANTsXNet",9.06644052490885
"SRPB","ANTs",9.24758206737706
"SRPB","ANTsXNet",8.2265087435929
"SRPB","ANTs",8.84845103502703
"SRPB","ANTsXNet",8.58103499147176
"SRPB","ANTs",9.10216803148088
"SRPB","ANTsXNet",8.2531114616305
"SRPB","ANTs",9.62786472296191
"SRPB","ANTsXNet",8.50321345090311
"SRPB","ANTs",9.73878810643832
"SRPB","ANTsXNet",7.94214869789074
"SRPB","ANTs",9.04771663347977
"SRPB","ANTsXNet",8.97609033738991
"SRPB","ANTs",9.40774659772827
"SRPB","ANTsXNet",8.54420872112193
"SRPB","ANTs",9.19766542203102
"SRPB","ANTsXNet",8.70344692281653
"SRPB","ANTs",9.04855574348648
"SRPB","ANTsXNet",8.31765357739836
"SRPB","ANTs",10.6049887823529
"SRPB","ANTsXNet",9.3836487800081
"SRPB","ANTs",9.09659046961119
"SRPB","ANTsXNet",8.51180032181248
"SRPB","ANTs",8.93151673167146
"SRPB","ANTsXNet",8.19745606087289
"SRPB","ANTs",9.32306374138096
"SRPB","ANTsXNet",8.66704725096097
"SRPB","ANTs",9.21104842897933
"SRPB","ANTsXNet",8.15702217778903
"SRPB","ANTs",9.49416902999038
"SRPB","ANTsXNet",8.69333746960918
"SRPB","ANTs",9.90542502693998
"SRPB","ANTsXNet",8.70868824591686
"SRPB","ANTs",9.52355716912414
"SRPB","ANTsXNet",8.89072509920482
"SRPB","ANTs",9.37218207701459
"SRPB","ANTsXNet",8.45953646106458
"SRPB","ANTs",9.86081089823113
"SRPB","ANTsXNet",8.69220566625272
"SRPB","ANTs",9.2614455525676
"SRPB","ANTsXNet",8.617730155716
"SRPB","ANTs",9.14576223369374
"SRPB","ANTsXNet",8.19540446800418
"SRPB","ANTs",9.96103884747438
"SRPB","ANTsXNet",8.7624579636571
"SRPB","ANTs",10.0838774268749
"SRPB","ANTsXNet",8.87900589430744
"SRPB","ANTs",9.26264416858672
"SRPB","ANTsXNet",8.30774084934717
"SRPB","ANTs",8.76322521409006
"SRPB","ANTsXNet",8.31430833539906
"SRPB","ANTs",9.8812158141616
"SRPB","ANTsXNet",8.92232900154758
"SRPB","ANTs",9.03723450359775
"SRPB","ANTsXNet",8.45423222987799
"SRPB","ANTs",9.43088154766195
"SRPB","ANTsXNet",8.54651417381326
"SRPB","ANTs",9.35718673970587
"SRPB","ANTsXNet",8.3043815751622
"SRPB","ANTs",9.01777132233012
"SRPB","ANTsXNet",8.57909732890243
"SRPB","ANTs",9.66490919097219
"SRPB","ANTsXNet",8.55291853932299
"SRPB","ANTs",9.97054143163651
"SRPB","ANTsXNet",9.06214934160886
"SRPB","ANTs",8.93092764745679
"SRPB","ANTsXNet",8.2575460571733
"SRPB","ANTs",9.28242198402857
"SRPB","ANTsXNet",8.22083982875693
"SRPB","ANTs",9.35140455964938
"SRPB","ANTsXNet",8.42194840731272
"SRPB","ANTs",8.88981218233985
"SRPB","ANTsXNet",8.16808034287853
"SRPB","ANTs",9.96782446600003
"SRPB","ANTsXNet",8.64180779085339
"SRPB","ANTs",9.20181454862206
"SRPB","ANTsXNet",8.50950504957882
"SRPB","ANTs",9.48924335911869
"SRPB","ANTsXNet",8.3599351342662
"SRPB","ANTs",9.31712430465879
"SRPB","ANTsXNet",8.06443096169733
"SRPB","ANTs",9.76648515242518
"SRPB","ANTsXNet",8.95585653120094
"SRPB","ANTs",9.48731946702485
"SRPB","ANTsXNet",8.09961344542966
"SRPB","ANTs",9.32125630334201
"SRPB","ANTsXNet",8.75879919867276
"SRPB","ANTs",9.09450481817137
"SRPB","ANTsXNet",8.24201659513259
"SRPB","ANTs",9.84193650779455
"SRPB","ANTsXNet",8.25889261778595
"SRPB","ANTs",9.3424983021963
"SRPB","ANTsXNet",8.56202362621062
"SRPB","ANTs",8.560612086963
"SRPB","ANTsXNet",7.82334547164575
"SRPB","ANTs",9.29903009991171
"SRPB","ANTsXNet",8.48605691766934
"SRPB","ANTs",9.38758862246109
"SRPB","ANTsXNet",7.79465636373568
"SRPB","ANTs",8.60737430747471
"SRPB","ANTsXNet",8.22142517308719
"SRPB","ANTs",9.07758915011427
"SRPB","ANTsXNet",7.72326645068762
"SRPB","ANTs",9.26550387265538
"SRPB","ANTsXNet",8.47289807164899
"SRPB","ANTs",9.31853833505822
"SRPB","ANTsXNet",8.67082140222649
"SRPB","ANTs",9.22926306705123
"SRPB","ANTsXNet",8.69789173120671
"SRPB","ANTs",9.75870345926331
"SRPB","ANTsXNet",8.58277899167074
"SRPB","ANTs",9.17231284899551
"SRPB","ANTsXNet",8.33463478329909
"SRPB","ANTs",9.24837223449233
"SRPB","ANTsXNet",8.93542141827182
"SRPB","ANTs",9.11618651611392
"SRPB","ANTsXNet",8.50981279799067
"SRPB","ANTs",9.24664305987421
"SRPB","ANTsXNet",8.08732397520499
"SRPB","ANTs",9.50251421303469
"SRPB","ANTsXNet",8.33005679260454
"SRPB","ANTs",9.60156621720471
"SRPB","ANTsXNet",8.6508001575811
"SRPB","ANTs",9.33491728662035
"SRPB","ANTsXNet",8.37529479006272
"SRPB","ANTs",9.15848248178578
"SRPB","ANTsXNet",8.27088910920621
"SRPB","ANTs",9.61439548075828
"SRPB","ANTsXNet",8.60820886837778
"SRPB","ANTs",9.48616038615941
"SRPB","ANTsXNet",8.93806009948425
"SRPB","ANTs",9.34539654702681
"SRPB","ANTsXNet",8.97183376720552
"SRPB","ANTs",9.46429647617696
"SRPB","ANTsXNet",8.16151160779895
"SRPB","ANTs",9.13053454943467
"SRPB","ANTsXNet",8.41948642717481
"SRPB","ANTs",9.71319134544041
"SRPB","ANTsXNet",8.42739647945425
"SRPB","ANTs",9.13155959947659
"SRPB","ANTsXNet",8.37225367496544
"SRPB","ANTs",8.8666643355389
"SRPB","ANTsXNet",8.09714354558451
"SRPB","ANTs",9.50240774336666
"SRPB","ANTsXNet",8.3868788429739
"SRPB","ANTs",10.066301631338
"SRPB","ANTsXNet",8.65147847556623
"SRPB","ANTs",9.10652519599868
"SRPB","ANTsXNet",8.06292790996608
"SRPB","ANTs",9.27941579575996
"SRPB","ANTsXNet",8.40390607984881
"SRPB","ANTs",9.46684218446632
"SRPB","ANTsXNet",8.24291509565499
"SRPB","ANTs",8.82525468023453
"SRPB","ANTsXNet",7.78052707690948
"SRPB","ANTs",9.40773442802675
"SRPB","ANTsXNet",8.70517940496762
"SRPB","ANTs",8.80117550045285
"SRPB","ANTsXNet",8.05071860406765
"SRPB","ANTs",9.00558292210547
"SRPB","ANTsXNet",8.09567497638724
"SRPB","ANTs",8.71538066141022
"SRPB","ANTsXNet",7.90873267158889
"SRPB","ANTs",9.34632581374634
"SRPB","ANTsXNet",8.51673541107154
"SRPB","ANTs",9.36325107402923
"SRPB","ANTsXNet",8.65196465981125
"SRPB","ANTs",9.25805944934465
"SRPB","ANTsXNet",8.76092927754805
"SRPB","ANTs",9.4444920923966
"SRPB","ANTsXNet",8.45258861864281
"SRPB","ANTs",9.3573784430325
"SRPB","ANTsXNet",8.33792348223245
"SRPB","ANTs",9.21758414416218
"SRPB","ANTsXNet",8.78211475625886
"SRPB","ANTs",9.08544855980558
"SRPB","ANTsXNet",8.47168438729
"SRPB","ANTs",9.49985042332073
"SRPB","ANTsXNet",8.46365650238397
"SRPB","ANTs",9.52536226800086
"SRPB","ANTsXNet",8.6088878985322
"SRPB","ANTs",8.91503014389244
"SRPB","ANTsXNet",8.32963495232794
"SRPB","ANTs",9.22985783455594
"SRPB","ANTsXNet",8.5506914581116
"SRPB","ANTs",9.04691895937396
"SRPB","ANTsXNet",8.46102597224478
"SRPB","ANTs",8.97489766173861
"SRPB","ANTsXNet",8.4062150408399
"SRPB","ANTs",9.18822251765228
"SRPB","ANTsXNet",8.62867370232014
"SRPB","ANTs",9.26650284722928
"SRPB","ANTsXNet",8.32549079379864
"SRPB","ANTs",9.00959991086042
"SRPB","ANTsXNet",8.07440710353812
"SRPB","ANTs",8.94832943548322
"SRPB","ANTsXNet",8.49834440591373
"IXI","ANTs",7.05574442939247
"IXI","ANTsXNet",7.8427471751011
"IXI","ANTs",8.36851881973589
"IXI","ANTsXNet",9.05056671940088
"IXI","ANTs",7.08558717274936
"IXI","ANTsXNet",7.97335707222356
"IXI","ANTs",7.2928733464372
"IXI","ANTsXNet",7.89013921127837
"IXI","ANTs",7.64958671953413
"IXI","ANTsXNet",7.74758027907694
"IXI","ANTs",8.12066217454637
"IXI","ANTsXNet",9.33000788316955
"IXI","ANTs",7.54734965696854
"IXI","ANTsXNet",8.162273945011
"IXI","ANTs",7.95273286177822
"IXI","ANTsXNet",9.02166972396178
"IXI","ANTs",7.79428674317387
"IXI","ANTsXNet",7.8628546675439
"IXI","ANTs",7.31651570603153
"IXI","ANTsXNet",7.81141191725579
"IXI","ANTs",8.13355046703256
"IXI","ANTsXNet",8.70985347884028
"IXI","ANTs",8.02683615713127
"IXI","ANTsXNet",8.83556474248739
"IXI","ANTs",7.98633321188659
"IXI","ANTsXNet",8.5655384176541
"IXI","ANTs",7.9626594361525
"IXI","ANTsXNet",8.72636367344601
"IXI","ANTs",7.7469572775262
"IXI","ANTsXNet",8.6498711020452
"IXI","ANTs",6.7150627934087
"IXI","ANTsXNet",8.02420824389775
"IXI","ANTs",7.62969081101663
"IXI","ANTsXNet",8.20055784599131
"IXI","ANTs",8.40954675804137
"IXI","ANTsXNet",7.80760827955546
"IXI","ANTs",7.40679767150096
"IXI","ANTsXNet",8.4194626098356
"IXI","ANTs",8.2789542624892
"IXI","ANTsXNet",9.2633935052469
"IXI","ANTs",7.6922033852486
"IXI","ANTsXNet",8.15494549026942
"IXI","ANTs",7.62542365995607
"IXI","ANTsXNet",8.55494584983342
"IXI","ANTs",8.11980858561569
"IXI","ANTsXNet",8.97351302247888
"IXI","ANTs",7.61835896042213
"IXI","ANTsXNet",8.92066720310936
"IXI","ANTs",7.20850001440012
"IXI","ANTsXNet",8.41410332568053
"IXI","ANTs",7.85780873111593
"IXI","ANTsXNet",8.38554278566555
"IXI","ANTs",7.77408964567469
"IXI","ANTsXNet",8.12781409598657
"IXI","ANTs",8.33652461703111
"IXI","ANTsXNet",9.76288779607819
"IXI","ANTs",8.28464526013258
"IXI","ANTsXNet",8.8795076560518
"IXI","ANTs",8.32033340103895
"IXI","ANTsXNet",9.32844416320961
"IXI","ANTs",7.90100298523105
"IXI","ANTsXNet",8.61167070276914
"IXI","ANTs",7.38709083035897
"IXI","ANTsXNet",8.16090415079832
"IXI","ANTs",8.17243700526194
"IXI","ANTsXNet",8.58234801816375
"IXI","ANTs",8.28121217322998
"IXI","ANTsXNet",8.87945888152664
"IXI","ANTs",7.82941751496625
"IXI","ANTsXNet",8.69520953556635
"IXI","ANTs",8.17110317713261
"IXI","ANTsXNet",8.26220264635255
"IXI","ANTs",7.88847377689296
"IXI","ANTsXNet",8.18594584856641
"IXI","ANTs",7.92966632258049
"IXI","ANTsXNet",8.35308550201278
"IXI","ANTs",8.74977970534369
"IXI","ANTsXNet",9.63503525464631
"IXI","ANTs",7.62148401358305
"IXI","ANTsXNet",8.35580830288072
"IXI","ANTs",7.13141515988079
"IXI","ANTsXNet",8.22567154036398
"IXI","ANTs",7.08632604726777
"IXI","ANTsXNet",8.44826591582279
"IXI","ANTs",7.84537664246894
"IXI","ANTsXNet",8.79424684206737
"IXI","ANTs",8.11149724309714
"IXI","ANTsXNet",8.83136186130753
"IXI","ANTs",7.44307344544719
"IXI","ANTsXNet",8.34367883058705
"IXI","ANTs",8.05533121266713
"IXI","ANTsXNet",8.53498903681911
"IXI","ANTs",8.3309645452184
"IXI","ANTsXNet",8.86177921501134
"IXI","ANTs",7.85959712537384
"IXI","ANTsXNet",8.57191525468486
"IXI","ANTs",8.00269181057222
"IXI","ANTsXNet",9.1955765815408
"IXI","ANTs",7.59966990320759
"IXI","ANTsXNet",8.42479432510606
"IXI","ANTs",7.5989335849551
"IXI","ANTsXNet",7.99844535594107
"IXI","ANTs",7.39327687691857
"IXI","ANTsXNet",8.86212036796488
"IXI","ANTs",7.43439298813237
"IXI","ANTsXNet",8.15388514450089
"IXI","ANTs",7.77936852026699
"IXI","ANTsXNet",9.29197600157033
"IXI","ANTs",8.10235134820079
"IXI","ANTsXNet",8.40568709523527
"IXI","ANTs",7.43292720915559
"IXI","ANTsXNet",8.58269838253471
"IXI","ANTs",8.09204569186232
"IXI","ANTsXNet",9.11951102944746
"IXI","ANTs",8.94730841163814
"IXI","ANTsXNet",7.92415262347963
"IXI","ANTs",8.09470746787946
"IXI","ANTsXNet",8.41242905713248
"IXI","ANTs",7.29730805335434
"IXI","ANTsXNet",8.59412318442689
"IXI","ANTs",7.82319804324576
"IXI","ANTsXNet",8.63327595769121
"IXI","ANTs",7.38284133774288
"IXI","ANTsXNet",8.25262861715414
"IXI","ANTs",7.78597060728713
"IXI","ANTsXNet",8.58113102332161
"IXI","ANTs",8.35211513167477
"IXI","ANTsXNet",9.40676435136471
"IXI","ANTs",7.22777678120035
"IXI","ANTsXNet",8.5705311040697
"IXI","ANTs",7.67776082432152
"IXI","ANTsXNet",8.56135327768497
"IXI","ANTs",7.66477665329178
"IXI","ANTsXNet",8.5478465064998
"IXI","ANTs",8.18941694614491
"IXI","ANTsXNet",8.66526497102685
"IXI","ANTs",8.18214743255803
"IXI","ANTsXNet",8.79223315594832
"IXI","ANTs",7.58551185510037
"IXI","ANTsXNet",9.26905961049698
"IXI","ANTs",8.07978783130179
"IXI","ANTsXNet",8.38919162273507
"IXI","ANTs",7.71596934443672
"IXI","ANTsXNet",8.91314174287652
"IXI","ANTs",7.24908441327768
"IXI","ANTsXNet",8.5128930560092
"IXI","ANTs",7.69984024075977
"IXI","ANTsXNet",8.98582979511695
"IXI","ANTs",8.97629368231855
"IXI","ANTsXNet",9.32238694380467
"IXI","ANTs",7.53619201065002
"IXI","ANTsXNet",7.70500973318922
"IXI","ANTs",7.93561462130654
"IXI","ANTsXNet",8.73894752124458
"IXI","ANTs",8.80278542978717
"IXI","ANTsXNet",9.17019135052542
"IXI","ANTs",8.49839079081099
"IXI","ANTsXNet",9.1401992703552
"IXI","ANTs",7.06646362315613
"IXI","ANTsXNet",8.50023606071692
"IXI","ANTs",8.23972038301527
"IXI","ANTsXNet",8.74517463051339
"IXI","ANTs",7.4307685131167
"IXI","ANTsXNet",8.0636995036074
"IXI","ANTs",7.7245360515145
"IXI","ANTsXNet",8.62943221005665
"IXI","ANTs",7.95651994172022
"IXI","ANTsXNet",9.23017768812718
"IXI","ANTs",7.64934576378992
"IXI","ANTsXNet",8.83838876091875
"IXI","ANTs",7.99808693225502
"IXI","ANTsXNet",8.36491437178707
"IXI","ANTs",7.84803031007565
"IXI","ANTsXNet",8.88647850522028
"IXI","ANTs",8.19107444181748
"IXI","ANTsXNet",9.31601212648858
"IXI","ANTs",7.70480726800784
"IXI","ANTsXNet",8.40690518801118
"IXI","ANTs",8.26863302454677
"IXI","ANTsXNet",8.72913539561427
"IXI","ANTs",7.52745812497166
"IXI","ANTsXNet",7.5878196893639
"IXI","ANTs",8.120324181669
"IXI","ANTsXNet",8.64588438593372
"IXI","ANTs",7.49712199194491
"IXI","ANTsXNet",8.67151572619419
"IXI","ANTs",7.45512367393317
"IXI","ANTsXNet",7.76820779440477
"IXI","ANTs",7.51480358086766
"IXI","ANTsXNet",8.13970263188398
"IXI","ANTs",8.52146922127239
"IXI","ANTsXNet",9.85256531920699
"IXI","ANTs",8.51029291502673
"IXI","ANTsXNet",9.63399791331602
"IXI","ANTs",7.71628097393097
"IXI","ANTsXNet",7.79691508756409
"IXI","ANTs",8.2065477984602
"IXI","ANTsXNet",8.14367159624621
"IXI","ANTs",7.546702224695
"IXI","ANTsXNet",8.02058825875484
"IXI","ANTs",7.55663244729242
"IXI","ANTsXNet",8.54048017779385
"IXI","ANTs",7.64751252325735
"IXI","ANTsXNet",7.69816946154579
"IXI","ANTs",8.86071893984575
"IXI","ANTsXNet",8.75992805308066
"IXI","ANTs",7.03709195731714
"IXI","ANTsXNet",7.81965275470208
"IXI","ANTs",7.28822746146423
"IXI","ANTsXNet",7.81813185272502
"IXI","ANTs",8.10170808617526
"IXI","ANTsXNet",8.44549434034603
"IXI","ANTs",8.1225545835365
"IXI","ANTsXNet",9.86530007431311
"IXI","ANTs",8.12338200247365
"IXI","ANTsXNet",8.34215317519474
"IXI","ANTs",7.8686751107766
"IXI","ANTsXNet",8.43001473003754
"IXI","ANTs",8.03273891091479
"IXI","ANTsXNet",8.84674032897713
"IXI","ANTs",7.72947805718344
"IXI","ANTsXNet",8.29138807396906
"IXI","ANTs",7.30385214796323
"IXI","ANTsXNet",7.80823551646294
"IXI","ANTs",8.16206578879811
"IXI","ANTsXNet",8.54303774808792
"IXI","ANTs",7.8889325662754
"IXI","ANTsXNet",8.47890871182556
"IXI","ANTs",8.31210864881191
"IXI","ANTsXNet",8.36709505409082
"IXI","ANTs",8.16854594360944
"IXI","ANTsXNet",8.11621746231604
"IXI","ANTs",8.59434602369184
"IXI","ANTsXNet",9.13701163068075
"IXI","ANTs",7.92256113481473
"IXI","ANTsXNet",8.34279895267264
"IXI","ANTs",6.97830840727534
"IXI","ANTsXNet",7.81749565175377
"IXI","ANTs",7.87596383746577
"IXI","ANTsXNet",8.52281005533852
"IXI","ANTs",8.45570625336665
"IXI","ANTsXNet",9.173858867852
"IXI","ANTs",8.18705241821454
"IXI","ANTsXNet",8.66686038628171
"IXI","ANTs",7.82301719512754
"IXI","ANTsXNet",9.12765885855631
"IXI","ANTs",7.45798361026746
"IXI","ANTsXNet",8.25343825717865
"IXI","ANTs",8.05339334592432
"IXI","ANTsXNet",8.61880985918882
"IXI","ANTs",8.33100274102701
"IXI","ANTsXNet",8.95453863837113
"IXI","ANTs",7.83554928198995
"IXI","ANTsXNet",8.06664010021795
"IXI","ANTs",7.61188322431098
"IXI","ANTsXNet",8.37598155847914
"IXI","ANTs",8.02499553748877
"IXI","ANTsXNet",8.87041605934015
"IXI","ANTs",7.49488199619003
"IXI","ANTsXNet",8.00557268221128
"IXI","ANTs",7.59961162793542
"IXI","ANTsXNet",8.72886235628509
"IXI","ANTs",7.86804540394475
"IXI","ANTsXNet",8.2494227122462
"IXI","ANTs",7.92323260623783
"IXI","ANTsXNet",9.05241346614937
"IXI","ANTs",7.87691996871884
"IXI","ANTsXNet",8.23197118223972
"IXI","ANTs",6.89345712607655
"IXI","ANTsXNet",6.81277534528628
"IXI","ANTs",8.17755945343003
"IXI","ANTsXNet",8.58146323301675
"IXI","ANTs",8.17099332337991
"IXI","ANTsXNet",8.00039631291092
"IXI","ANTs",7.60346189336396
"IXI","ANTsXNet",8.41432137813261
"IXI","ANTs",7.67623138251659
"IXI","ANTsXNet",8.88217216714431
"IXI","ANTs",8.17083139125326
"IXI","ANTsXNet",8.42862136527851
"IXI","ANTs",7.84228151928689
"IXI","ANTsXNet",8.42756260440311
"IXI","ANTs",8.17098414799044
"IXI","ANTsXNet",8.11126996730893
"IXI","ANTs",7.89911116291064
"IXI","ANTsXNet",8.47602106296247
"IXI","ANTs",7.97240752364641
"IXI","ANTsXNet",8.48786428979785
"IXI","ANTs",7.00790946762174
"IXI","ANTsXNet",7.75953253404405
"IXI","ANTs",7.29490389300639
"IXI","ANTsXNet",8.41430494129776
"IXI","ANTs",7.45867965301775
"IXI","ANTsXNet",9.02374658193333
"IXI","ANTs",8.52244875324175
"IXI","ANTsXNet",8.43773589425547
"IXI","ANTs",7.84642632815369
"IXI","ANTsXNet",7.79695151427962
"IXI","ANTs",7.87933884435939
"IXI","ANTsXNet",8.65779037005396
"IXI","ANTs",8.4775389469274
"IXI","ANTsXNet",7.91350532095563
"IXI","ANTs",8.31458338544529
"IXI","ANTsXNet",7.90543021276584
"IXI","ANTs",8.01905768009052
"IXI","ANTsXNet",8.16499733936408
"IXI","ANTs",8.09308263556793
"IXI","ANTsXNet",9.0616502482779
"IXI","ANTs",7.18558676751165
"IXI","ANTsXNet",8.06646671101905
"IXI","ANTs",7.23618688631074
"IXI","ANTsXNet",8.20843356245078
"IXI","ANTs",7.98821003579473
"IXI","ANTsXNet",8.50806938625292
"IXI","ANTs",7.23215122067099
"IXI","ANTsXNet",7.81014121363765
"IXI","ANTs",7.34824238221731
"IXI","ANTsXNet",7.15751518966426
"IXI","ANTs",7.68413438763743
"IXI","ANTsXNet",8.94743945360941
"IXI","ANTs",9.2608263180618
"IXI","ANTsXNet",9.88574467288453
"IXI","ANTs",8.76765598234931
"IXI","ANTsXNet",9.13274660961436
"IXI","ANTs",8.43911657443514
"IXI","ANTsXNet",8.91986068070135
"IXI","ANTs",7.61282133093913
"IXI","ANTsXNet",8.22990300264177
"IXI","ANTs",7.46715032637767
"IXI","ANTsXNet",7.64993809085538
"IXI","ANTs",8.34547287828888
"IXI","ANTsXNet",9.64004162008778
"IXI","ANTs",7.06804009056788
"IXI","ANTsXNet",7.96270953647566
"IXI","ANTs",8.15315008347149
"IXI","ANTsXNet",8.62478339419636
"IXI","ANTs",7.74468169726901
"IXI","ANTsXNet",9.1769308863305
"IXI","ANTs",8.19857484842333
"IXI","ANTsXNet",9.59196736110118
"IXI","ANTs",7.53693513895501
"IXI","ANTsXNet",7.87548764689223
"IXI","ANTs",8.12815557173608
"IXI","ANTsXNet",8.52197974764018
"IXI","ANTs",9.43274418328257
"IXI","ANTsXNet",9.62106746838162
"IXI","ANTs",8.32744747925058
"IXI","ANTsXNet",7.530226273651
"IXI","ANTs",7.62148925116076
"IXI","ANTsXNet",9.17095858518264
"IXI","ANTs",7.94467469675038
"IXI","ANTsXNet",8.13174470641455
"IXI","ANTs",7.6313233717156
"IXI","ANTsXNet",8.18853391104212
"IXI","ANTs",7.8668990833822
"IXI","ANTsXNet",7.89790593799931
"IXI","ANTs",8.28672067882431
"IXI","ANTsXNet",8.93842163392389
"IXI","ANTs",7.89025357785841
"IXI","ANTsXNet",9.45857529014518
"IXI","ANTs",8.3181878300232
"IXI","ANTsXNet",8.89370688055695
"IXI","ANTs",7.69891816209853
"IXI","ANTsXNet",8.16189772875496
"IXI","ANTs",8.04647842382897
"IXI","ANTsXNet",7.93740611547702
"IXI","ANTs",7.49395362866591
"IXI","ANTsXNet",8.3170256219303
"IXI","ANTs",7.40864348461284
"IXI","ANTsXNet",8.16248586266516
"IXI","ANTs",7.88216890763023
"IXI","ANTsXNet",8.76853845339616
"IXI","ANTs",7.92701021073661
"IXI","ANTsXNet",8.89290228402629
"IXI","ANTs",7.87857203122261
"IXI","ANTsXNet",7.73059034497438
"IXI","ANTs",8.18644124928934
"IXI","ANTsXNet",9.29191235571663
"IXI","ANTs",8.72123711059795
"IXI","ANTsXNet",9.08467438286726
